page,number,name,price,url
6,33,Ноутбук Asus в отличном состоянии,4 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-v-otlichnom-sostoyanii-IDSFdYh.html
6,34,Ноутбук “Acer” міні,1 099 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-mn-IDR21IZ.html
6,35,Ноутбук ASUS X515FA i3-10110 Slate Gray (Гарантия Elmir),13 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x515fa-i3-10110-slate-gray-garantiya-elmir-IDSFVrb.html
6,36,Ноутбук LENOVO IdeaPad  i5-8250U,8 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-i5-8250u-IDSFdp3.html
6,37,Ноутбук Aser Nitro,22 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-aser-nitro-IDSF6cS.html
6,38,Продам игровой ноутбук Asus TUF i5-10300H/1650Ti,21 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-igrovoy-noutbuk-asus-tuf-i5-10300h-1650ti-IDSCFeo.html
6,39,Ноутбук Asus F512D Ryzen 5 3500U/8Gb/256Gb 15'' FullHD IPS,10 799 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-f512d-ryzen-5-3500u-8gb-256gb-15-fullhd-ips-IDSEQfG.html
6,40,"Ноутбук 14"" FHD Dell Latitude 5401 (i5-9400H/8/SSD256/Intel UHD 630)",11 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-14-fhd-dell-latitude-5401-i5-9400h-8-ssd256-intel-uhd-630-IDPhJMX.html
6,41,Столик підставка трансформер Laptop Table Т8,530 грн.,https://www.olx.ua//d/uk/obyavlenie/stolik-pdstavka-transformer-laptop-table-t8-IDSmLTw.html
6,42,Павербанк з швидкою зарядкою + Ліхтарик 10000 mAh Red Powerbank,499 грн.,https://www.olx.ua//d/uk/obyavlenie/paverbank-z-shvidkoyu-zaryadkoyu-lhtarik-10000-mah-red-powerbank-IDRy2SW.html
6,43,Ноутбук HP Pavilion 15-p004er,2 749 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-15-p004er-IDSgYTM.html
6,44,Ноутбук Aspire5738DG-664G32Mi без HHD на запчастини  розбірку,500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-aspire5738dg-664g32mi-bez-hhd-na-zapchastini-rozbrku-IDSFiZK.html
6,45,ноутбук--- ASUS.,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-IDQWRoD.html
6,46,Ноутбук HP Pavilion dv6-1450er,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-dv6-1450er-IDSlxHw.html
6,47,Ноутбук Acer Swift 3,11 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-swift-3-IDSFrwB.html
6,48,Ноутбук Dell з Сенсорним екраном,7 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-z-sensornim-ekranom-IDSFg7G.html
6,49,Ноутбук Sony VAIO VGN-FZ490,2 650 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-sony-vaio-vgn-fz490-IDMxbBp.html
6,50,Продам ноутбук,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-IDSvq6F.html
6,51,Охлаждающая подставка под ноутбук,400 грн.,https://www.olx.ua//d/uk/obyavlenie/ohlazhdayuschaya-podstavka-pod-noutbuk-IDSBcrD.html
6,52,Ноутбук HP 625 на запчасти,600 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-625-na-zapchasti-IDR6h6q.html
7,1,Ноутбук Asus 2021год Новый 4озу ssd 15.6дюйма Vivobook,6 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-2021god-novyy-4ozu-ssd-15-6dyuyma-vivobook-IDPaO7X.html
7,2,"ОПТ.Ноутбук Lenovo ThinkPad 13/i5-6200/4/128/13.2 "" HD/Гарантія 9 міс.",6 300 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/opt-noutbuk-lenovo-thinkpad-13-i5-6200-4-128-13-2-hd-garantya-9-ms-IDSgGHI.html
7,3,"Батарея\Аккумулятор A1819 для A1706 MacBook Pro Retina 13"" 2016-2017гг",2 090 грн.,https://www.olx.ua//d/uk/obyavlenie/batareya-akkumulyator-a1819-dlya-a1706-macbook-pro-retina-13-2016-2017gg-IDRayID.html
7,4,Ноутбук HP 625 на запчасти,600 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-625-na-zapchasti-IDR6h6q.html
7,5,Продам ноутбук acer 5750 g по запчастинам,100 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-acer-5750-g-po-zapchastinam-IDSmgXo.html
7,6,Продам ноутбук в отличном состоянии MSI GL62 15.6 FHD,12 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-v-otlichnom-sostoyanii-msi-gl62-15-6-fhd-IDSFSy8.html
7,7,Ноутбук Dell Latitude E6410,2 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e6410-IDSvgKr.html
7,8,СУПЕР АПАРАТ ноутбук ThinkPad T470,6 800 грн.,https://www.olx.ua//d/uk/obyavlenie/super-aparat-noutbuk-thinkpad-t470-IDRJQvL.html
7,9,Продам ноутбук хороший,5 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-horoshiy-IDSFzdY.html
7,10,Ноутбук Lenovo срочно,3 050 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-srochno-IDSzwRy.html
7,11,Ноутбук Acer swift 3,9 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-swift-3-IDS8v4m.html
7,12,Ноутбук в чудовому стані,2 600 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-v-chudovomu-stan-IDRxM57.html
7,13,Ноутбук Аsus F542U,12 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-f542u-IDSFOSS.html
7,14,Acer Nitro5 AN15-54,Обмін,https://www.olx.ua//d/uk/obyavlenie/acer-nitro5-an15-54-IDS2oMW.html
7,15,"MSI GF63 Thin 15.6""IPS 144Hz/i5-11400H/32Gb/SSD512Gb/RTX3050-4Gb/нове.",28 499 грн.,https://www.olx.ua//d/uk/obyavlenie/msi-gf63-thin-15-6-ips-144hz-i5-11400h-32gb-ssd512gb-rtx3050-4gb-nove-IDSuPHa.html
7,16,Apple MacBook Pro 15 2018 i7/16GB/512GB SSD + 4GB VIDEO #1601,31 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/apple-macbook-pro-15-2018-i7-16gb-512gb-ssd-4gb-video-1601-IDSAHOC.html
7,17,Ноутбук Lenovo g 575,1 300 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g-575-IDS6lmT.html
7,18,Ноутбук MacBook Air 13'' A1237,500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-macbook-air-13-a1237-IDO8HtY.html
7,19,ноутбук lenovo ideapad s145-15ikb,7 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-s145-15ikb-IDSnWtQ.html
7,20,Ноутбук Samsung 15 6.  4Гб. ОЗУ. 500Гб. Жоский диск. Как новый.,2 850 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-15-6-4gb-ozu-500gb-zhoskiy-disk-kak-novyy-IDRx0s7.html
7,21,Продам ноутбук Hp pavilion g6 в ХОРОШОМУ СТАНІ!,5 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-hp-pavilion-g6-v-horoshomu-stan-IDSFVsu.html
7,22,Ноутбук Lenovo G50-30 разборка,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g50-30-razborka-IDSxPfc.html
7,23,Продам ноутбук Lenovo ideapad 100-15IBD,7 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-lenovo-ideapad-100-15ibd-IDSG3Aj.html
7,24,Ноутбук Lenovo ssd240 gb батарея 2-3год.,3 900 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ssd240-gb-batareya-2-3god-IDSpzeS.html
7,25,Ноутбук asus E200h,3 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-e200h-IDSFhUN.html
7,26,Подставка под ноутбук с кулером.,200 грн.,https://www.olx.ua//d/uk/obyavlenie/podstavka-pod-noutbuk-s-kulerom-IDQWCrd.html
7,27,Игровой ноутбук 15.6 MSI GF63/i5-10500H/IPS/DDR4-8GB/SSD-512GB/RTX3050,27 490 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-15-6-msi-gf63-i5-10500h-ips-ddr4-8gb-ssd-512gb-rtx3050-IDS11CZ.html
7,28,Ноутбук Dell Latitude 7480 i5/8/256,6 999 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-7480-i5-8-256-IDSBXBh.html
7,29,Ноутбук MSI Vector GP66 12UHSO (GP6612UHSO-654)  НОВИЙ,74 400 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-msi-vector-gp66-12uhso-gp6612uhso-654-noviy-IDRJIrX.html
7,30,Неробочий ноутбук dell 5440,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/nerobochiy-noutbuk-dell-5440-IDSCPNQ.html
7,31,Продається ноутбук,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodatsya-noutbuk-IDSzdiM.html
7,32,Игровой Ноутбук Acer nitro 5 r5 4600h GTX 1650 4GB,20 000 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-acer-nitro-5-r5-4600h-gtx-1650-4gb-IDSfl6o.html
7,33,"Ноутбук б/у.фірма ""DELL""",3 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-b-u-frma-dell-IDSFbxd.html
7,34,Ноутбук Asus x556,7 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x556-IDSDlOn.html
7,35,Ноутбук На З/п або Відновлення,1 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-na-z-p-abo-vdnovlennya-IDSpW5k.html
7,36,Детский Компьютер Ноутбук,600 грн.,https://www.olx.ua//d/uk/obyavlenie/detskiy-kompyuter-noutbuk-IDLplak.html
7,37,Продам ноутбук робочий,1 200 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-robochiy-IDSG7zA.html
7,38,Ноутбук Lenovo ideapad 330,8 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-330-IDSG7bP.html
7,39,Игровой ноутбук Ноутбук Sony Vaio VPCF22S1E /Core i7 /Geforce /Full HD,10 499 грн.,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-noutbuk-sony-vaio-vpcf22s1e-core-i7-geforce-full-hd-IDSG74Y.html
7,40,Ноутбук Dell Latitude E7490 FHD  IPS  і7 RAM-16Gb NEW SSD-512Gb (№142),11 499 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e7490-fhd-ips-7-ram-16gb-new-ssd-512gb-142-IDQUGp5.html
7,41,"Матриця 15 6"" в хорошому стані",1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/matritsya-15-6-v-horoshomu-stan-IDSrXBQ.html
7,42,Dell Latitude 5401 (210-ASCPI716MX150_W),18 000 грн.,https://www.olx.ua//d/uk/obyavlenie/dell-latitude-5401-210-ascpi716mx150-w-IDSsGaf.html
7,43,Ноутбук  ноутбук hp hq-tre 71025,3 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-noutbuk-hp-hq-tre-71025-IDRcCBZ.html
7,44,Dell D630 ноутбук,3 000 грн.,https://www.olx.ua//d/uk/obyavlenie/dell-d630-noutbuk-IDSmeJR.html
7,45,ноутбук hp Pavillion g7,2 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavillion-g7-IDSG7CA.html
7,46,Ноутбук Lenovo Ideapad-320,8 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-320-IDSe9Pm.html
7,47,Ноутбук HP Pavilion 14-ce3520na i7-1065G7,12 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-pavilion-14-ce3520na-i7-1065g7-IDSFH4j.html
7,48,ноутбук acer aspire 3,7 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-aspire-3-IDSaLO0.html
7,49,Продаю ноутбук Samsung R519,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodayu-noutbuk-samsung-r519-IDSG6Vx.html
7,50,Продам ноутбук Macbook A1181,1 250 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-macbook-a1181-IDRZ9Sh.html
7,51,HP Laptop 2022 (15.6”FHD/i5-1155G7/8GB/SSD 512GB/Iris Xe) ноутбук,14 299 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/hp-laptop-2022-15-6fhd-i5-1155g7-8gb-ssd-512gb-iris-xe-noutbuk-IDS9gmV.html
7,52,Мощный ноутбук hp:intel core/6 gb ram/500 hdd /video 2 gb,4 499 грн.,https://www.olx.ua//d/uk/obyavlenie/moschnyy-noutbuk-hpintel-core-6-gb-ram-500-hdd-video-2-gb-IDSD5A0.html
8,1,Fujitsu 15.6 HD i5-4300/12Gb Ram/640Hdd/Intel hd graphics,6 995 грн.,https://www.olx.ua//d/uk/obyavlenie/fujitsu-15-6-hd-i5-4300-12gb-ram-640hdd-intel-hd-graphics-IDSD62b.html
8,2,Ноутбук Dell 5520 15 6 FullHD E3-1505M v6 /16GB/Quadro M1200 4GB(7999),16 700 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-5520-15-6-fullhd-e3-1505m-v6-16gb-quadro-m1200-4gb7999-IDSq7t1.html
8,3,ОПТ / Роздріб / Купити Ноутбук/ Знижки до 50% - для роботи та навчання,8 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/opt-rozdrb-kupiti-noutbuk-znizhki-do-50-dlya-roboti-ta-navchannya-IDS561z.html
8,4,Мощный ноутбук hp:intel core/6 gb ram/500 hdd /video 2 gb,4 499 грн.,https://www.olx.ua//d/uk/obyavlenie/moschnyy-noutbuk-hpintel-core-6-gb-ram-500-hdd-video-2-gb-IDSD5A0.html
8,5,Ноутбук HP Envy x360 i7-8550U\12\256,15 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-envy-x360-i7-8550u-12-256-IDSFVFa.html
8,6,Продам ноутбук aser,2 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-aser-IDSEPS7.html
8,7,Леново ноутбук………….,6 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/lenovo-noutbuk-IDSFMxP.html
8,8,Ноутбук Asus,4 350 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-IDSxiIp.html
8,9,+Подарок!!Продаю мощный ноутбук DELL !!!,5 300 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/podarok-prodayu-moschnyy-noutbuk-dell-IDSFKom.html
8,10,Ноутбук  на запчасти,500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-na-zapchasti-IDSEk5M.html
8,11,Ноутбук ASUS TUF Gaming F15 FX506HCB,30 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-tuf-gaming-f15-fx506hcb-IDSE2w4.html
8,12,Ноутбук Lenovo G550 по запчастинах,50 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-g550-po-zapchastinah-IDQGQmg.html
8,13,Ноутбук Acer Aspire 5 A515-56G-58GE (,22 800 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-aspire-5-a515-56g-58ge-IDSFI0d.html
8,14,Сумка для ноутбука 13 3,550 грн.,https://www.olx.ua//d/uk/obyavlenie/sumka-dlya-noutbuka-13-3-IDRerAT.html
8,15,ХІТ! Чохол-конверт MacBook Pro/Air 13/14/15/16/12 ноутбук Сумка Чехол,369 грн.,https://www.olx.ua//d/uk/obyavlenie/ht-chohol-konvert-macbook-pro-air-13-14-15-16-12-noutbuk-sumka-chehol-IDMkEes.html
8,16,Игровой Ноутбук Acer Nitro 5 AN515-57-53P6 144 Ghz GTX 3050,24 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/igrovoy-noutbuk-acer-nitro-5-an515-57-53p6-144-ghz-gtx-3050-IDSi5Cp.html
8,17,Ноутбук HP Notebook 17-ca0116ur (4TV95EA) Black,3 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-notebook-17-ca0116ur-4tv95ea-black-IDQCf2M.html
8,18,Asus X541 Pro сучасний ноутбук 2022 в ідеальному стані,5 700 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/asus-x541-pro-suchasniy-noutbuk-2022-v-dealnomu-stan-IDS6OOl.html
8,19,Очень быстрый производительный ноутбук HP,5 200 грн.,https://www.olx.ua//d/uk/obyavlenie/ochen-bystryy-proizvoditelnyy-noutbuk-hp-IDSFufX.html
8,20,Продается ноутбук ноутбук compaq presario 700 без блока живлення.,400 грн.,https://www.olx.ua//d/uk/obyavlenie/prodaetsya-noutbuk-noutbuk-compaq-presario-700-bez-bloka-zhivlennya-IDS1s8Y.html
8,21,Продам ноутбук,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-IDRAzgX.html
8,22,ноутбук Asus інтел,1 850 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-ntel-IDRD3Cy.html
8,23,Ноутбук Acer Aspre ES1-533 по частям (разборка),500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-aspre-es1-533-po-chastyam-razborka-IDRczP3.html
8,24,Ноутбук MSI katana gf66 11UE,31 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-msi-katana-gf66-11ue-IDStmWy.html
8,25,Ноутбук HP с коробкой,5 800 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-s-korobkoy-IDSCCD1.html
8,26,Продам игровой ноутбук,8 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-igrovoy-noutbuk-IDSFX3I.html
8,27,Батарея G62 MU06 аккумулятор HP Compaq CQ62 Pavilion,499 грн.,https://www.olx.ua//d/uk/obyavlenie/batareya-g62-mu06-akkumulyator-hp-compaq-cq62-pavilion-IDHg3Fb.html
8,28,Продам нетбук Asus Eee PC 1215P,3 600 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-netbuk-asus-eee-pc-1215p-IDSBldn.html
8,29,Ігровий ноутбук HP Omen GTX1050 / SSD:256gb / RAM:16gb /Intel I5,14 999 грн.,https://www.olx.ua//d/uk/obyavlenie/groviy-noutbuk-hp-omen-gtx1050-ssd256gb-ram16gb-intel-i5-IDSwO9B.html
8,30,Ноутбук Dell в робочому стані,4 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-v-robochomu-stan-IDSEA2o.html
8,31,дитячий ноутбук   іграшковий ноутбук,500 грн.,https://www.olx.ua//d/uk/obyavlenie/dityachiy-noutbuk-grashkoviy-noutbuk-IDSxRZq.html
8,32,Ноутбук HP,3 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-IDSoPku.html
8,33,Ноутбук      Asus,3 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-IDSEB9m.html
8,34,Ноутбук Dell Inspiron M5040,2 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-inspiron-m5040-IDRhdli.html
8,35,Ноутбук hp з документами,17 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-z-dokumentami-IDRSL2L.html
8,36,Ноутбук lenovo на запчастини,700 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-na-zapchastini-IDSG1qK.html
8,37,Ноутбук Asus X756UQ,9 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x756uq-IDSG3LP.html
8,38,Ноутбук  не работает экран  нет HDD,Обмін,https://www.olx.ua//d/uk/obyavlenie/noutbuk-ne-rabotaet-ekran-net-hdd-IDSEIkk.html
8,39,Підставка під ноутбук,50 грн.,https://www.olx.ua//d/uk/obyavlenie/pdstavka-pd-noutbuk-IDSERtw.html
8,40,"Dell Inspiron 7391 2in1  I7-10510U  16/512Gb  13.3"" 4K (Розстрочка)",21 500 грн.,https://www.olx.ua//d/uk/obyavlenie/dell-inspiron-7391-2in1-i7-10510u-16-512gb-13-3-4k-rozstrochka-IDQPvuU.html
8,41,Ноутбук Apple Macbook Pro 15 Late 2013 ME294 (i7-4850HQ/16/256/GT750),11 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-apple-macbook-pro-15-late-2013-me294-i7-4850hq-16-256-gt750-IDSrZ7m.html
8,42,Профессиональный ноутбук Dell для программистов intel i7,23 500 грн.,https://www.olx.ua//d/uk/obyavlenie/professionalnyy-noutbuk-dell-dlya-programmistov-intel-i7-IDRAv9E.html
8,43,Ноутбук Lenovo Ideapad 5 15ARE05 Ryzen 7 16/512,19 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-ideapad-5-15are05-ryzen-7-16-512-IDSG1hW.html
8,44,Надежный и быстрый ноутбук Asus для любых задач,5 500 грн.,https://www.olx.ua//d/uk/obyavlenie/nadezhnyy-i-bystryy-noutbuk-asus-dlya-lyubyh-zadach-IDRApHs.html
8,45,Продам ноутбук,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-IDSp3oG.html
8,46,Ноутбук lenovo b590,3 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-b590-IDSqbEV.html
8,47,Xiaomi mi notebook air 13.3 mi book ноутбук,3 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/xiaomi-mi-notebook-air-13-3-mi-book-noutbuk-IDSlzKh.html
8,48,ноутбук асус без зарядки,2 300 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-bez-zaryadki-IDSyBA3.html
8,49,Ноутбук Dell Latitude E5570 с игровыми амбициями в ИДЕАЛЬНОМ СОСТОЯНИИ,9 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e5570-s-igrovymi-ambitsiyami-v-idealnom-sostoyanii-IDSFQjA.html
8,50,"Ноутбук 17"" HP Compaq 6820s в полном рабочем состоянии",1 700 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-17-hp-compaq-6820s-v-polnom-rabochem-sostoyanii-IDSpqjh.html
8,51,Продам ноутбук Toshiba,500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-toshiba-IDRvLgR.html
8,52,Ноутбук  Dell  Vostro PP38L;,2 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-vostro-pp38l-IDSFXsm.html
9,1,MacBook Pro 13 2017 3.1 i5 8/512 Gb Touch Bar Магазин Гарантія,19 299 грн.,https://www.olx.ua//d/uk/obyavlenie/macbook-pro-13-2017-3-1-i5-8-512-gb-touch-bar-magazin-garantya-IDSrx10.html
9,2,Блок Питания Зарядка Зарядное Устройство Razer Blade Pro 65W 230W,1 600 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/blok-pitaniya-zaryadka-zaryadnoe-ustroystvo-razer-blade-pro-65w-230w-IDJi4ef.html
9,3,Неробочий ноутбук dell 5440,1 500 грн.,https://www.olx.ua//d/uk/obyavlenie/nerobochiy-noutbuk-dell-5440-IDSCPNQ.html
9,4,Ноутбук на разборку,500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-na-razborku-IDQnYv9.html
9,5,Новый ноутбук HP 250 G6,11 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/novyy-noutbuk-hp-250-g6-IDR1gXs.html
9,6,Ноутбук Acer Swift 3 SF314-41-R1C9 Glacier Blue,8 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-acer-swift-3-sf314-41-r1c9-glacier-blue-IDSmYnC.html
9,7,Ноутбук ASUS X555U,6 000 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-x555u-IDSCpHb.html
9,8,Ноутбук DELL Latitude e5580/I5/8gb/ssd250gb/ips full HD сенсор,7 500 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-latitude-e5580-i5-8gb-ssd250gb-ips-full-hd-sensor-IDSBOvo.html
9,9,Ноутбук emachines,2 500 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-emachines-IDSxv8C.html
9,10,Lenovo ideapad 300 4 ядра 4 Гб ОЗУ Ноутбук з Європи,3 500 грн.,https://www.olx.ua//d/uk/obyavlenie/lenovo-ideapad-300-4-yadra-4-gb-ozu-noutbuk-z-vropi-IDSFFeq.html
9,11,Дитячий ноутбук,800 грн.,https://www.olx.ua//d/uk/obyavlenie/dityachiy-noutbuk-IDSG6xw.html
9,12,Ноутбук Dell e6230  i7-3540м  8 ОЗУ  sdd 128,3 850 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-dell-e6230-i7-3540m-8-ozu-sdd-128-IDRSokw.html
9,13,Продам хороший ноутбук,2 500 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-horoshiy-noutbuk-IDRJDY0.html
9,14,"Ноутбук HP 14""/Intel N3060/4 ОЗУ/500 HDD",4 900 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-14-intel-n3060-4-ozu-500-hdd-IDSmtXH.html
9,15,Ноутбук HP 15-bs006ur,5 200 грн.Договірна,https://www.olx.ua//d/uk/obyavlenie/noutbuk-hp-15-bs006ur-IDSEgcl.html
9,16,Модуль памʼяті SAMSUNG DDR4 4GB 3200 MHZ SODIMM,350 грн.,https://www.olx.ua//d/uk/obyavlenie/modul-pamyat-samsung-ddr4-4gb-3200-mhz-sodimm-IDSEfFX.html
9,17,Продам ноутбук Lenovo g710,5 000 грн.,https://www.olx.ua//d/uk/obyavlenie/prodam-noutbuk-lenovo-g710-IDSFCFk.html
9,18,Ноутбук Samsung,2 000 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-samsung-IDSvSzG.html
9,19,Свіжий ноутбук Lenovo ideapad  2022 i5,17 000 грн.,https://www.olx.ua//d/uk/obyavlenie/svzhiy-noutbuk-lenovo-ideapad-2022-i5-IDSCLOK.html
9,20,Сенсорний ноутбук Dell Latitude 5285 (Tablet) в наявності,8 200 грн.,https://www.olx.ua//d/uk/obyavlenie/sensorniy-noutbuk-dell-latitude-5285-tablet-v-nayavnost-IDSCdGp.html
9,21,17 дюймов ноутбук Toshiba c670 Intel core i3 Nvidia 520mx 8Gb ram ssd,4 000 грн.,https://www.olx.ua//d/uk/obyavlenie/17-dyuymov-noutbuk-toshiba-c670-intel-core-i3-nvidia-520mx-8gb-ram-ssd-IDSFFDM.html
9,22,ноутбук ASUS i3 тяне ігри,4 200 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-asus-i3-tyane-gri-IDRN7EZ.html
9,23,Ноутбук Lenovo Thinkpad T460s по запчастям,400 грн.,https://www.olx.ua//d/uk/obyavlenie/noutbuk-lenovo-thinkpad-t460s-po-zapchastyam-IDSmFk4.html
